frame_id,track_id,class_id,class_name,cx,cy,x1,y1,x2,y2,confidence,crossed
402,554,0,pedestrian,479,839,456,785,503,894,0.4443,False
403,596,3,car,850,846,687,780,1013,913,0.6131,False
403,546,2,bicycle,336,865,278,826,394,905,0.3937,False
403,554,0,pedestrian,475,839,452,785,499,894,0.4751,False
403,558,2,bicycle,365,851,337,802,393,900,0.2954,False
403,573,2,bicycle,136,861,114,823,158,899,0.3016,False
404,596,3,car,821,845,658,779,984,911,0.5567,False
404,546,2,bicycle,333,859,264,811,403,908,0.4894,False
404,554,0,pedestrian,473,839,450,784,497,894,0.6680,False
404,558,2,bicycle,361,852,333,802,390,903,0.3093,False
404,573,2,bicycle,133,862,111,824,155,900,0.3805,False
404,515,9,motor,1077,851,1027,810,1127,892,0.4201,False
404,581,0,pedestrian,513,841,490,786,536,896,0.5665,False
405,596,3,car,790,843,623,776,958,911,0.7775,False
405,546,2,bicycle,337,864,274,821,401,908,0.4549,False
405,554,0,pedestrian,470,839,447,784,494,894,0.4406,False
405,573,2,bicycle,130,862,109,825,152,900,0.2699,False
405,515,9,motor,1073,851,1026,812,1120,890,0.3084,False
405,581,0,pedestrian,511,840,488,785,534,896,0.4296,False
405,502,9,motor,977,851,930,814,1025,889,0.3902,False
406,596,3,car,766,841,592,771,941,912,0.6204,False
406,546,2,bicycle,330,865,270,824,391,907,0.5900,False
406,573,2,bicycle,127,865,107,829,148,901,0.3026,False
406,515,9,motor,1070,852,1026,816,1115,889,0.3321,False
406,581,0,pedestrian,508,839,485,784,532,894,0.3843,False
406,502,9,motor,971,852,923,814,1020,891,0.4966,False
407,596,3,car,742,840,568,769,916,912,0.6596,True
407,546,2,bicycle,327,869,270,830,385,908,0.5243,False
407,573,2,bicycle,124,868,105,834,144,902,0.2553,False
407,515,9,motor,1069,855,1027,821,1112,890,0.3826,False
407,581,0,pedestrian,506,839,482,783,530,896,0.3531,False
407,502,9,motor,968,853,918,813,1018,893,0.5261,False
408,596,3,car,709,841,539,772,879,911,0.6658,False
408,546,2,bicycle,324,871,268,834,380,909,0.3338,False
408,573,2,bicycle,121,867,101,833,142,902,0.2662,False
408,515,9,motor,1066,858,1025,825,1107,891,0.3742,False
408,502,9,motor,965,853,916,813,1014,893,0.5717,False
408,554,0,pedestrian,460,840,437,787,483,893,0.3856,False
409,596,3,car,669,842,499,773,840,911,0.5933,False
409,546,2,bicycle,318,861,252,815,385,907,0.4299,False
409,573,2,bicycle,117,866,96,831,138,901,0.2759,False
409,515,9,motor,1062,857,1022,826,1102,889,0.3876,False
409,502,9,motor,961,853,913,814,1010,892,0.5774,False
409,554,0,pedestrian,456,840,433,787,479,894,0.4907,False
409,558,2,bicycle,339,851,309,801,370,902,0.2821,False
410,596,3,car,645,843,470,772,820,914,0.4531,False
410,546,2,bicycle,315,859,244,809,386,909,0.5209,False
410,573,2,bicycle,114,862,92,825,136,900,0.2785,False
410,515,9,motor,1059,855,1016,820,1103,890,0.4485,False
410,502,9,motor,958,853,911,815,1006,892,0.5891,False
410,554,0,pedestrian,455,839,432,786,478,893,0.6250,False
410,581,0,pedestrian,494,842,470,787,518,898,0.4751,False
411,596,3,car,641,845,478,779,804,911,0.4041,False
411,573,2,bicycle,111,862,89,824,134,901,0.2512,False
411,515,9,motor,1055,855,1010,819,1100,891,0.5367,False
411,502,9,motor,968,854,918,815,1018,893,0.4162,False
411,581,0,pedestrian,493,843,469,787,517,900,0.4204,False
412,515,9,motor,1053,855,1010,820,1096,890,0.5300,False
412,502,9,motor,957,856,911,820,1004,892,0.5675,False
412,546,2,bicycle,316,857,245,805,387,909,0.3211,False
413,515,9,motor,1050,854,1007,819,1094,890,0.4910,False
413,502,9,motor,954,852,905,814,1003,891,0.4399,False
413,546,2,bicycle,308,864,250,822,366,906,0.4824,False
414,515,9,motor,1049,857,1008,824,1090,890,0.5706,False
414,502,9,motor,948,855,902,819,995,891,0.5494,False
414,546,2,bicycle,307,875,255,839,359,912,0.4078,False
414,573,2,bicycle,101,863,79,826,123,900,0.2842,False
415,515,9,motor,1045,859,1007,828,1084,890,0.5304,False
415,502,9,motor,945,857,904,825,987,889,0.5455,False
415,546,2,bicycle,297,875,248,841,347,910,0.4205,False
415,573,2,bicycle,98,863,76,826,120,901,0.3331,False
415,596,3,car,464,856,317,796,611,916,0.6214,False
416,515,9,motor,1043,859,1005,829,1082,890,0.5369,False
416,502,9,motor,943,857,900,824,986,890,0.6226,False
416,596,3,car,436,855,282,792,590,918,0.5851,False
417,515,9,motor,1041,859,1001,827,1082,891,0.5088,False
417,502,9,motor,940,857,897,824,983,890,0.5300,False
417,596,3,car,411,854,249,788,574,920,0.7228,False
417,645,1,people,934,846,911,813,958,879,0.4703,False
417,573,2,bicycle,92,864,69,826,115,902,0.2615,False
418,515,9,motor,1039,859,999,828,1079,891,0.5439,False
418,502,9,motor,937,857,894,825,981,890,0.5890,False
418,596,3,car,387,857,216,787,559,927,0.7406,False
418,645,1,people,934,846,910,811,959,881,0.3915,False
418,573,2,bicycle,90,866,68,829,112,903,0.3586,False
419,515,9,motor,1036,860,997,829,1076,891,0.4537,False
419,502,9,motor,935,860,895,830,976,890,0.5117,False
419,596,3,car,368,859,190,787,546,931,0.6121,False
419,645,1,people,933,845,910,811,957,880,0.3829,False
419,573,2,bicycle,87,866,65,828,110,904,0.3221,False
420,515,9,motor,1034,860,995,830,1073,891,0.4792,False
420,502,9,motor,933,859,892,829,975,890,0.5281,False
420,596,3,car,333,857,160,788,507,927,0.7334,False
420,645,1,people,931,846,908,812,955,880,0.3239,False
421,515,9,motor,1031,859,991,828,1072,891,0.5040,False
421,502,9,motor,930,860,889,830,972,891,0.4768,False
421,596,3,car,307,856,136,788,479,925,0.7448,False
421,645,1,people,929,845,906,811,953,879,0.3790,False
421,647,2,bicycle,119,863,54,819,184,908,0.4566,False
422,515,9,motor,1030,858,988,826,1072,891,0.5552,False
422,502,9,motor,929,860,887,830,971,891,0.5173,False
422,596,3,car,268,856,91,786,446,927,0.7152,False
422,645,1,people,928,844,905,810,952,879,0.2590,False
422,647,2,bicycle,115,867,50,823,180,911,0.2565,False
423,515,9,motor,1027,860,986,828,1068,892,0.5176,False
423,502,9,motor,926,861,884,831,969,892,0.4830,False
423,596,3,car,242,854,58,782,427,927,0.7128,False
424,515,9,motor,1025,859,983,827,1067,892,0.4384,False
424,502,9,motor,925,858,878,824,972,892,0.5790,False
424,596,3,car,207,856,23,783,392,929,0.7863,False
425,515,9,motor,1022,858,978,823,1067,893,0.5003,False
425,502,9,motor,922,858,875,824,970,892,0.5633,False
425,596,3,car,184,859,0,785,369,933,0.8019,False
425,554,0,pedestrian,417,840,395,787,440,893,0.4942,False
425,581,0,pedestrian,456,839,435,790,478,888,0.3460,False
426,515,9,motor,1021,856,975,821,1067,892,0.5550,False
426,502,9,motor,921,858,873,824,969,893,0.5332,False
426,596,3,car,178,859,0,784,357,934,0.7991,False
426,554,0,pedestrian,416,840,393,787,439,894,0.5366,False
426,581,0,pedestrian,455,840,433,788,478,892,0.4417,False
427,515,9,motor,1020,856,973,819,1067,893,0.4424,False
427,502,9,motor,918,858,870,823,966,893,0.5754,False
427,596,3,car,166,859,0,785,333,933,0.7299,False
427,554,0,pedestrian,413,841,391,787,436,895,0.2777,False
427,581,0,pedestrian,454,840,431,787,478,893,0.4071,False
428,515,9,motor,1017,859,974,825,1061,893,0.4252,False
428,502,9,motor,915,860,871,828,960,893,0.4832,False
428,596,3,car,155,863,0,788,310,938,0.7143,False
428,581,0,pedestrian,453,839,431,788,476,891,0.4096,False
429,515,9,motor,1016,859,972,825,1060,893,0.3861,False
429,502,9,motor,914,860,870,828,959,892,0.5050,False
429,596,3,car,142,861,0,790,284,933,0.7692,False
429,581,0,pedestrian,451,839,429,788,474,890,0.2683,False
429,661,9,motor,298,851,271,802,325,901,0.3896,False
430,515,9,motor,1013,858,970,824,1057,893,0.4685,False
430,502,9,motor,913,859,867,826,960,893,0.5154,False
430,596,3,car,130,860,0,791,261,929,0.7666,False
430,661,9,motor,296,853,269,804,323,902,0.2915,False
431,515,9,motor,1012,859,970,826,1054,892,0.5270,False
431,502,9,motor,912,858,865,825,959,892,0.4525,False
431,596,3,car,118,857,0,790,237,925,0.7644,False
431,661,2,bicycle,292,856,265,805,320,907,0.2864,False
431,554,0,pedestrian,405,842,382,789,428,896,0.4008,False
432,515,9,motor,1011,858,968,824,1054,892,0.4497,False
432,502,9,motor,911,859,865,826,957,892,0.4162,False
432,596,3,car,109,860,0,791,219,929,0.7617,False
432,661,2,bicycle,291,854,265,805,318,903,0.3929,False
432,554,0,pedestrian,402,842,380,789,425,896,0.2548,False
433,515,9,motor,1008,860,967,828,1050,892,0.5053,False
433,502,9,motor,910,859,863,826,957,892,0.3777,False
433,596,3,car,98,856,0,789,196,924,0.5540,False
433,661,2,bicycle,289,853,263,805,316,902,0.4111,False
433,554,0,pedestrian,401,843,379,791,424,895,0.3457,False
434,515,9,motor,1006,861,966,830,1047,893,0.4782,False
434,502,9,motor,908,861,866,831,951,891,0.3607,False
434,661,2,bicycle,285,854,258,804,313,905,0.3337,False
434,554,0,pedestrian,399,844,377,791,422,897,0.3862,False
434,581,0,pedestrian,439,840,416,789,462,892,0.3625,False
435,515,9,motor,1005,862,965,831,1045,893,0.3801,False
435,502,9,motor,905,861,863,832,947,890,0.4673,False
435,661,2,bicycle,283,855,258,809,309,902,0.2585,False
435,554,0,pedestrian,400,843,377,790,423,897,0.2819,False
435,669,1,people,895,848,874,814,917,882,0.3724,False
435,581,0,pedestrian,437,838,416,790,459,886,0.2693,False
436,515,9,motor,1003,862,962,831,1044,894,0.2946,False
436,502,9,motor,902,861,859,831,945,891,0.3950,False
436,554,0,pedestrian,396,844,374,790,419,898,0.4488,False
436,581,0,pedestrian,437,841,414,789,460,893,0.4006,False
437,515,9,motor,1002,860,959,827,1045,893,0.3536,False
437,502,9,motor,901,857,852,823,950,892,0.3448,False
437,554,0,pedestrian,395,844,372,791,418,898,0.4287,False
437,581,0,pedestrian,435,841,412,789,458,894,0.3999,False
437,683,7,awning-tricycle,493,967,403,831,583,1103,0.3759,False
438,515,9,motor,1001,859,959,826,1044,892,0.4760,False
438,502,9,motor,899,859,853,827,946,892,0.3889,False
438,554,0,pedestrian,394,844,372,791,416,898,0.2890,False
438,581,0,pedestrian,433,841,411,789,456,894,0.3725,False
438,683,7,awning-tricycle,493,967,405,832,582,1102,0.2755,False
439,515,9,motor,1000,860,959,828,1042,892,0.3448,False
439,502,9,motor,898,858,850,824,947,892,0.3413,False
439,581,0,pedestrian,435,834,415,788,455,880,0.3422,False
439,683,7,awning-tricycle,492,965,403,830,581,1101,0.2764,False
440,515,9,motor,999,863,962,835,1036,891,0.2893,False
440,502,9,motor,898,862,856,834,940,890,0.2955,False
440,581,0,pedestrian,435,828,417,788,453,868,0.4001,False
441,515,9,motor,998,864,960,836,1036,893,0.3589,False
441,502,9,motor,897,862,856,835,938,890,0.3595,False
441,581,0,pedestrian,434,829,415,788,453,871,0.2731,False
441,690,3,car,1809,832,1721,752,1897,912,0.7265,False
441,691,2,bicycle,244,878,185,845,303,912,0.4671,False
442,515,9,motor,996,864,957,835,1036,894,0.3702,False
442,502,9,motor,896,863,853,834,939,892,0.5360,False
442,581,0,pedestrian,432,827,414,788,450,866,0.2837,False
442,690,3,car,1805,833,1720,756,1890,910,0.7656,False
442,691,2,bicycle,244,877,185,843,304,911,0.3161,False
442,669,1,people,892,846,871,812,913,881,0.2543,False
443,515,9,motor,994,866,957,839,1032,894,0.4374,False
443,502,9,motor,894,862,850,833,939,892,0.4727,False
443,690,3,car,1792,834,1706,757,1879,911,0.7762,False
443,691,2,bicycle,242,877,184,844,300,911,0.3847,False
444,515,9,motor,993,864,955,836,1032,892,0.5084,False
444,502,9,motor,893,862,847,831,940,893,0.4033,False
444,690,3,car,1776,834,1687,757,1866,912,0.7687,False
444,554,0,pedestrian,385,844,363,791,407,898,0.4791,False
445,515,9,motor,992,862,953,833,1032,891,0.3681,False
445,502,9,motor,893,861,846,829,941,893,0.3669,False
445,690,3,car,1757,835,1662,755,1853,915,0.7971,False
445,554,0,pedestrian,384,843,363,791,406,895,0.3462,False
445,661,9,motor,272,859,246,812,298,906,0.3115,False
446,515,9,motor,991,861,949,830,1033,892,0.3743,False
446,502,9,motor,892,860,844,827,941,893,0.3414,False
446,690,3,car,1747,834,1646,752,1849,917,0.8094,False
446,554,0,pedestrian,385,842,365,792,405,892,0.2743,False
446,661,2,bicycle,271,858,245,811,298,906,0.2842,False
447,515,9,motor,990,861,950,832,1031,891,0.2992,False
447,502,9,motor,892,861,846,830,938,893,0.3178,False
447,690,3,car,1731,835,1624,752,1839,918,0.8075,False
447,554,0,pedestrian,383,843,363,793,403,893,0.2729,False
447,661,2,bicycle,270,858,244,812,296,905,0.2784,False
448,515,9,motor,989,862,949,833,1029,891,0.3164,False
448,502,9,motor,889,862,846,833,933,892,0.2940,False
448,690,3,car,1717,833,1605,751,1829,916,0.7976,False
449,515,9,motor,987,863,948,835,1026,892,0.3714,False
449,502,9,motor,887,864,847,837,928,892,0.2837,False
449,690,3,car,1685,835,1568,753,1802,917,0.8017,False
449,554,0,pedestrian,380,845,359,792,402,898,0.2844,False
449,661,2,bicycle,267,858,240,810,295,907,0.2619,False
450,515,9,motor,986,863,947,835,1026,892,0.3506,False
450,502,9,motor,887,863,846,836,929,891,0.3325,False
450,690,3,car,1658,835,1535,753,1781,918,0.7903,False
450,554,0,pedestrian,380,846,358,792,402,900,0.2626,False
450,691,2,bicycle,235,875,170,837,301,913,0.2673,False
451,515,9,motor,986,860,943,829,1029,892,0.3727,False
451,502,9,motor,886,865,844,837,928,893,0.4192,False
451,690,3,car,1623,833,1495,751,1751,916,0.7782,False
451,691,2,bicycle,235,870,162,826,309,914,0.3692,False
451,661,2,bicycle,264,858,236,809,293,907,0.2556,False
452,515,9,motor,985,859,940,825,1031,893,0.3283,False
452,502,9,motor,885,864,842,836,928,893,0.4547,False
452,690,3,car,1597,835,1465,753,1730,918,0.7786,False
452,691,2,bicycle,234,871,165,829,304,913,0.3972,False
453,515,9,motor,984,858,939,824,1030,893,0.3510,False
453,502,9,motor,883,865,841,837,926,893,0.5222,False
453,690,3,car,1565,830,1424,745,1707,916,0.7554,False
453,691,2,bicycle,234,871,167,830,301,913,0.4353,False
454,515,9,motor,982,853,932,814,1033,892,0.3544,False
454,502,9,motor,883,865,840,836,927,894,0.5419,False
454,690,3,car,1535,831,1392,748,1679,915,0.7467,False
454,691,2,bicycle,234,868,164,824,304,913,0.5311,False
454,669,1,people,876,845,856,813,897,878,0.3993,False
455,515,9,motor,982,854,933,816,1031,892,0.3239,False
455,502,9,motor,883,865,840,836,927,894,0.5526,False
455,690,3,car,1503,831,1355,747,1651,915,0.7850,False
455,691,2,bicycle,233,867,163,822,304,913,0.5368,False
455,669,1,people,875,845,855,813,896,878,0.4163,False
456,515,9,motor,981,850,932,811,1031,890,0.3332,False
456,502,9,motor,883,864,839,835,928,894,0.5353,False
456,690,3,car,1476,832,1325,748,1628,916,0.7809,False
456,691,2,bicycle,233,867,164,822,303,913,0.5588,False
456,669,1,people,875,844,854,812,896,877,0.3872,False
457,502,9,motor,884,864,839,834,929,894,0.4783,False
457,690,3,car,1443,826,1278,736,1609,916,0.7796,False
457,691,2,bicycle,233,868,165,823,302,913,0.5606,False
457,669,1,people,875,844,854,811,896,877,0.3691,False
458,502,9,motor,884,863,838,833,930,894,0.4335,False
458,690,3,car,1416,820,1239,724,1594,916,0.7948,False
458,691,2,bicycle,234,869,168,825,300,914,0.5553,False
458,669,1,people,875,844,854,811,897,877,0.3307,False
459,502,9,motor,884,863,838,832,931,894,0.4502,False
459,690,3,car,1386,820,1203,722,1569,919,0.8029,False
459,691,2,bicycle,234,870,170,826,298,914,0.5400,False
459,669,1,people,876,843,855,811,897,876,0.3497,False
460,502,9,motor,885,862,838,831,933,894,0.3956,False
460,690,3,car,1355,825,1179,732,1532,918,0.7949,False
460,691,2,bicycle,234,871,173,830,295,913,0.5087,False
460,669,1,people,876,845,855,812,898,878,0.3981,False
461,502,9,motor,899,860,846,825,952,895,0.3568,False
461,690,3,car,1327,824,1143,727,1512,921,0.7868,False
461,691,2,bicycle,234,872,174,831,294,913,0.4621,False
461,669,1,people,876,845,855,813,898,878,0.3703,False
461,716,0,pedestrian,695,843,678,802,712,885,0.3514,False
462,502,9,motor,905,858,847,821,963,895,0.4084,False
462,690,3,car,1300,823,1114,726,1486,921,0.7865,False
462,691,2,bicycle,234,873,176,833,292,913,0.4612,False
462,669,1,people,876,846,855,814,898,879,0.2957,False
462,716,0,pedestrian,695,843,678,801,713,885,0.3720,False
463,502,9,motor,908,857,847,819,969,895,0.3523,False
463,690,3,car,1268,825,1083,730,1453,921,0.7194,False
463,691,2,bicycle,234,876,180,840,288,913,0.4206,False
463,716,0,pedestrian,696,842,679,800,714,885,0.3324,False
463,661,2,bicycle,242,860,208,807,277,913,0.4089,False
464,502,9,motor,910,857,849,819,972,895,0.4052,False
464,690,3,car,1239,829,1061,739,1417,920,0.7509,False
464,691,2,bicycle,234,876,180,839,289,913,0.4454,False
464,716,0,pedestrian,697,842,679,799,715,885,0.2947,False
465,502,9,motor,913,859,852,822,975,896,0.3721,False
465,690,3,car,1216,835,1045,749,1387,921,0.7351,False
465,691,2,bicycle,235,877,182,841,289,913,0.4726,False
465,716,0,pedestrian,697,842,680,800,715,884,0.2554,False
465,661,2,bicycle,244,861,207,808,281,914,0.3640,False
466,502,9,motor,916,858,853,821,979,896,0.2869,False
466,690,3,car,1187,835,1015,750,1359,921,0.7804,False
466,691,2,bicycle,236,879,185,845,287,914,0.5385,False
466,716,0,pedestrian,697,841,679,799,715,884,0.3334,False
466,661,2,bicycle,242,862,204,810,281,914,0.3431,False
467,502,9,motor,916,856,848,816,984,897,0.4114,False
467,690,3,car,1157,831,973,740,1341,922,0.7557,False
467,691,2,bicycle,236,884,189,853,283,915,0.3809,False
467,716,0,pedestrian,697,842,680,799,715,885,0.4171,False
468,502,9,motor,906,856,840,816,972,896,0.3883,False
468,690,3,car,1129,824,934,727,1325,922,0.7686,False
468,691,2,bicycle,237,879,181,842,293,916,0.4191,False
468,716,0,pedestrian,698,840,680,796,717,885,0.3500,False
468,727,2,bicycle,597,877,544,847,651,908,0.3920,False
468,728,2,bicycle,35,876,13,845,58,908,0.3725,False
468,729,2,bicycle,270,859,244,814,297,904,0.3780,False
469,690,3,car,1104,825,912,730,1296,921,0.7202,False
469,691,2,bicycle,236,882,185,848,288,916,0.4106,False
469,716,0,pedestrian,698,839,680,795,717,884,0.3641,False
469,728,2,bicycle,36,875,13,843,60,908,0.3643,False
470,690,3,car,1068,825,872,727,1265,923,0.7608,False
470,691,2,bicycle,239,883,191,852,287,914,0.4306,False
470,716,0,pedestrian,699,838,681,794,717,883,0.2939,False
471,690,3,car,1037,822,837,722,1237,922,0.4719,False
471,691,2,bicycle,240,880,189,847,292,914,0.5516,False
471,728,2,bicycle,39,873,15,839,63,907,0.2825,False
472,690,3,car,1008,823,809,724,1207,923,0.3914,False
472,691,2,bicycle,241,879,189,846,294,913,0.5593,False
473,691,2,bicycle,246,879,193,845,299,913,0.5322,False
473,728,2,bicycle,45,875,21,841,69,909,0.3287,False
474,691,2,bicycle,246,878,191,843,301,914,0.5675,False
474,728,2,bicycle,46,874,22,841,70,908,0.3545,False
474,716,0,pedestrian,705,837,687,794,723,880,0.3267,False
474,690,3,car,946,822,743,720,1149,924,0.2913,False
475,691,2,bicycle,246,877,192,842,301,912,0.5790,False
475,728,2,bicycle,48,874,24,840,72,909,0.4034,False
475,690,3,car,910,812,692,702,1128,923,0.2843,False
476,691,2,bicycle,249,870,185,828,314,912,0.6617,False
476,728,2,bicycle,50,875,27,841,74,909,0.3262,False
476,690,8,bus,801,806,553,685,1049,927,0.4105,False
477,691,2,bicycle,252,867,185,822,320,912,0.6122,False
478,691,2,bicycle,254,865,183,816,326,914,0.5798,False
478,728,2,bicycle,55,873,31,838,79,908,0.3228,False
479,691,2,bicycle,257,864,184,813,331,916,0.5167,False
479,741,2,bicycle,287,858,260,808,314,908,0.3760,False
479,728,2,bicycle,57,872,33,837,81,908,0.3341,False
479,690,8,bus,696,803,433,678,959,929,0.3414,True
480,691,2,bicycle,260,865,191,816,329,915,0.6269,False
480,741,2,bicycle,286,860,259,809,314,911,0.3285,False
480,728,2,bicycle,58,872,34,836,83,908,0.3343,False
480,690,3,car,727,804,470,679,985,929,0.3498,False
481,691,2,bicycle,261,870,201,827,322,914,0.5710,False
481,690,3,car,733,803,477,678,989,929,0.4221,False
482,691,2,bicycle,264,876,212,839,317,913,0.4681,False
482,690,3,car,703,803,449,677,957,930,0.2692,False
483,691,2,bicycle,264,879,218,848,311,911,0.2780,False
483,741,2,bicycle,287,864,260,815,314,913,0.3246,False
483,728,2,bicycle,67,874,45,840,90,908,0.2680,False
484,691,2,bicycle,269,878,222,847,316,910,0.3501,False
484,747,0,pedestrian,414,845,392,791,437,900,0.4582,False
484,741,2,bicycle,293,861,265,810,322,912,0.3796,False
484,502,9,motor,943,854,875,813,1011,895,0.4710,False
484,690,3,car,629,803,378,677,881,930,0.3225,False
485,502,9,motor,945,853,874,810,1017,896,0.5782,False
485,690,3,car,606,799,364,676,848,923,0.5684,False
486,502,9,motor,949,855,877,812,1021,898,0.3885,False
486,690,3,car,578,828,376,727,781,930,0.3577,False
486,728,2,bicycle,75,874,54,842,97,906,0.4261,False
487,502,9,motor,951,856,878,812,1024,901,0.4024,False
487,728,2,bicycle,78,875,58,845,99,906,0.3550,False
487,691,2,bicycle,281,871,218,828,344,914,0.5301,False
488,502,9,motor,954,856,884,814,1024,898,0.4962,False
488,728,2,bicycle,84,872,61,838,107,906,0.3998,False
488,691,2,bicycle,283,867,215,819,352,916,0.5308,False
489,502,9,motor,957,857,891,818,1024,897,0.5290,False
489,728,2,bicycle,88,871,65,836,112,906,0.3174,False
489,690,3,car,479,843,292,752,666,935,0.2969,False
490,502,9,motor,960,861,897,825,1023,898,0.5190,False
490,728,2,bicycle,91,870,68,835,115,906,0.2733,False
491,502,9,motor,963,859,899,822,1028,896,0.5729,False
491,728,2,bicycle,94,868,70,831,119,906,0.4365,False
491,690,3,car,402,852,221,765,583,940,0.3624,False
492,502,9,motor,967,857,900,819,1034,896,0.4759,False
492,728,2,bicycle,99,868,74,830,124,906,0.2950,False
492,690,3,car,377,853,186,761,569,946,0.2680,False
493,502,9,motor,969,859,898,818,1041,901,0.3594,False
493,728,2,bicycle,119,869,92,832,146,907,0.4551,False
493,756,1,people,650,849,626,806,675,893,0.4490,False
494,502,9,motor,972,859,903,820,1041,898,0.3665,False
494,756,1,people,655,849,629,804,681,894,0.4578,False
495,502,9,motor,972,855,904,816,1041,895,0.4577,False
495,756,1,people,658,849,633,805,684,894,0.4165,False
496,756,1,people,664,847,638,802,690,892,0.2999,False
497,756,1,people,667,847,641,802,693,893,0.3765,False
498,756,1,people,670,848,644,803,696,893,0.2561,False
498,762,3,car,1816,828,1726,754,1906,902,0.5263,False
498,690,3,car,206,847,5,751,407,943,0.2871,False
499,756,1,people,674,848,649,805,699,892,0.3481,False
499,762,3,car,1807,828,1718,755,1897,902,0.7407,False
500,762,3,car,1805,828,1713,753,1897,903,0.3019,False
501,762,3,car,1789,828,1693,751,1885,905,0.6303,False
502,762,3,car,1780,828,1684,753,1877,904,0.7804,False
502,756,1,people,687,848,662,804,713,893,0.2543,False
503,762,3,car,1759,827,1659,752,1859,903,0.7410,False
504,762,3,car,1756,827,1650,750,1862,905,0.6865,False
504,691,2,bicycle,353,856,279,801,428,912,0.4046,False
504,756,1,people,696,847,670,802,722,893,0.2898,False
505,762,3,car,1740,828,1630,751,1851,906,0.7892,False
505,691,2,bicycle,356,856,289,804,424,908,0.4832,False
506,762,3,car,1708,828,1590,749,1827,907,0.7757,False
506,691,2,bicycle,361,861,300,814,423,909,0.3811,False
507,762,3,car,1680,828,1554,748,1807,909,0.7833,False
507,691,2,bicycle,365,867,312,827,419,908,0.5242,False
508,762,3,car,1654,828,1520,745,1789,911,0.6751,False
508,691,2,bicycle,370,865,314,823,426,907,0.5710,False
509,762,3,car,1626,828,1490,748,1762,908,0.7910,False
509,691,2,bicycle,374,866,321,827,427,906,0.2897,False
509,777,2,bicycle,174,864,153,828,196,900,0.4252,False
509,747,2,bicycle,404,851,383,804,426,898,0.3437,False
509,756,1,people,716,849,692,807,740,891,0.2580,False
510,762,3,car,1605,828,1465,749,1746,908,0.7844,False
510,691,2,bicycle,379,870,331,836,427,905,0.5619,False
511,762,3,car,1580,828,1434,748,1727,909,0.7687,False
511,691,2,bicycle,384,868,333,831,436,906,0.5612,False
511,784,0,pedestrian,559,837,533,782,585,892,0.4337,False
511,502,9,motor,1038,851,975,815,1101,887,0.3525,False
511,756,1,people,726,846,701,802,751,891,0.3825,False
512,762,3,car,1555,818,1386,727,1725,910,0.7603,False
512,691,2,bicycle,389,868,337,830,442,906,0.5955,False
512,784,0,pedestrian,564,838,538,783,591,894,0.3695,False
512,756,1,people,730,846,705,802,755,891,0.3862,False
513,762,3,car,1533,818,1362,727,1704,910,0.7736,False
513,691,2,bicycle,394,859,332,814,456,905,0.3312,False
513,784,0,pedestrian,569,840,542,784,596,897,0.4091,False
513,756,1,people,734,847,709,803,759,892,0.3674,False
513,789,9,motor,737,862,682,829,792,896,0.4073,False
513,502,9,motor,1041,848,977,811,1105,886,0.4215,False
514,762,3,car,1510,823,1343,736,1677,910,0.7073,False
514,691,2,bicycle,399,866,344,826,454,906,0.5156,False
514,789,9,motor,739,863,686,831,793,896,0.2938,False
514,502,9,motor,1046,849,985,814,1107,885,0.3229,False
515,762,3,car,1486,828,1323,745,1649,911,0.7659,False
515,691,2,bicycle,405,859,341,812,469,906,0.3392,False
515,789,2,bicycle,746,864,690,830,802,899,0.2585,False
515,502,9,motor,1058,849,994,812,1123,887,0.3876,False
515,784,0,pedestrian,579,837,552,781,606,894,0.3832,False
516,762,3,car,1463,826,1296,743,1630,910,0.7890,False
516,691,2,bicycle,409,856,342,806,477,907,0.4327,False
516,789,9,motor,751,864,698,832,804,897,0.3558,True
516,502,9,motor,1066,852,993,809,1140,895,0.3223,False
516,784,0,pedestrian,586,840,559,782,614,898,0.3154,False
516,756,1,people,747,845,722,800,773,891,0.3867,False
517,762,3,car,1441,829,1276,748,1607,911,0.7538,False
517,789,9,motor,755,863,700,830,811,897,0.4163,False
517,502,9,motor,1067,850,997,808,1138,892,0.3999,False
517,784,0,pedestrian,591,840,564,782,619,898,0.3464,False
517,797,0,pedestrian,550,836,527,781,574,892,0.4789,False
517,756,1,people,752,844,727,799,778,890,0.2979,True
518,762,3,car,1414,830,1244,747,1585,913,0.6984,False
518,789,9,motor,758,861,702,827,814,896,0.3901,False
518,502,9,motor,1067,849,1003,811,1131,888,0.5269,False
518,797,0,pedestrian,553,837,531,784,576,891,0.2891,False
518,756,1,people,757,843,733,799,782,887,0.2670,False
518,691,2,bicycle,420,867,367,828,474,906,0.4857,False
519,762,3,car,1398,831,1231,751,1565,911,0.7868,False
519,789,9,motor,766,862,713,830,820,895,0.3073,False
519,502,9,motor,1079,851,1013,812,1145,890,0.4496,False
519,797,0,pedestrian,559,836,536,781,583,892,0.3433,False
519,756,1,people,764,843,739,798,789,889,0.4025,False
519,691,2,bicycle,426,868,375,831,478,905,0.4342,False
519,784,0,pedestrian,604,838,578,780,631,896,0.3225,False
520,762,3,car,1378,832,1209,752,1547,912,0.7385,False
520,502,9,motor,1085,849,1013,806,1157,892,0.3392,False
520,797,0,pedestrian,566,837,544,785,588,889,0.4759,False
520,691,2,bicycle,431,871,382,836,480,906,0.2529,False
